gameId,season,week,seasonType,team,conference,homeAway,points,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,fumblesRecovered,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,interceptionYards,interceptionTDs,passesIntercepted
400869697,2016,12,regular,Maryland,Big Ten,away,7,0,5,0,3,1,122,0,5,1,0,5,8,0,46,3,3,1,21:00,0,0,0,5-65,0.4,25,11,6.3,15-31,196,207,1-3,4-15,9,,,
400869641,2016,12,regular,Penn State,Big Ten,away,39,3,20,0,1,1,12,0,1,15,0,1,11,0,33,3,4,3,35:11,0,1,1,3-15,6.9,49,339,6.4,17-33,210,549,1-2,10-19,25,,,
400869641,2016,12,regular,Rutgers,Big Ten,home,0,0,14,0,2,0,97,0,5,0,1,3,1,0,42,1,8,5,24:49,0,0,0,6-50,1.2,33,39,2.8,7-17,48,87,0-0,1-14,5,,,
400869695,2016,12,regular,Indiana,Big Ten,away,10,1,7,0,2,0,,,,4,0,1,8,0,45,2,2,3,25:39,0,0,0,4-35,1.8,36,64,6.4,14-30,191,255,0-0,5-15,15,,,
400869695,2016,12,regular,Michigan,Big Ten,home,20,2,29,0,4,0,26,0,2,8,0,2,12,0,34,3,1,8,34:21,0,0,0,5-40,4.5,50,225,3.7,7-16,59,284,3-4,3-15,15,,,
400869698,2016,12,regular,Purdue,Big Ten,home,20,0,,,,2,37,0,2,8,1,0,8,0,46,2,0,0,21:33,3,0,3,4-20,3.2,22,71,7.2,15-31,222,293,1-1,3-10,16,,,
400869698,2016,12,regular,Wisconsin,Big Ten,away,49,4,2,0,3,2,89,0,6,7,0,4,7,1,30,4,0,1,38:27,0,1,1,8-69,3.9,56,221,12.7,12-15,191,412,2-2,9-15,23,17,1,3
400869696,2016,12,regular,Northwestern,Big Ten,away,12,1,5,0,1,1,55,0,3,0,1,2,7,0,34,1,0,2,30:35,0,2,2,3-20,1.9,33,63,6.1,28-45,276,339,1-4,2-15,21,0,0,1
400869696,2016,12,regular,Minnesota,Big Ten,home,29,2,0,0,2,1,65,0,3,11,2,1,12,0,44,7,0,7,29:25,1,1,2,6-50,3.3,40,131,7.9,14-25,197,328,0-0,4-13,15,,,
400869694,2016,12,regular,Illinois,Big Ten,home,0,0,7,0,1,0,39,0,3,,1,2,4,0,27,0,3,3,27:39,1,1,2,2-10,2.5,24,61,3.3,19-41,137,198,1-3,6-19,10,0,0,1
400869694,2016,12,regular,Iowa,Big Ten,away,28,3,72,1,2,0,,,,4,1,2,7,1,29,2,1,3,32:21,1,1,2,5-40,5.3,49,262,4.7,9-17,80,342,0-2,4-13,16,0,0,1
400868920,2016,12,regular,Morgan State,MEAC,away,3,0,,,,0,87,0,9,3,2,1,5,0,50,2,0,0,28:30,0,0,0,4-36,0.8,34,28,3.7,11-26,96,124,0-2,3-16,8,,,
400868920,2016,12,regular,Army,FBS Independents,home,60,7,1,0,4,1,13,0,2,8,0,3,12,0,37,6,0,3,31:30,0,2,2,4-25,8.4,60,504,7.1,3-8,57,561,0-0,8-12,28,,,
400868955,2016,12,regular,Virginia Tech,ACC,away,34,2,15,0,4,2,107,0,4,10,0,4,7,0,29,1,4,3,32:45,1,1,2,5-35,3.2,47,152,9.2,22-29,267,419,1-1,6-14,25,,,
400868955,2016,12,regular,Notre Dame,FBS Independents,home,31,2,2,0,1,2,78,0,5,7,1,1,2,0,53,1,1,1,27:15,0,0,0,10-78,5.6,36,200,7.3,17-34,249,449,2-2,4-14,22,0,0,1
400869490,2016,12,regular,Boston College,ACC,home,30,1,45,0,3,1,,,,12,1,0,7,1,30,4,0,5,40:06,0,0,0,9-73,3.0,52,154,9.6,14-19,183,337,2-3,7-17,16,18,1,3
400869490,2016,12,regular,UConn,American Athletic,away,0,0,,,,0,61,0,4,,0,1,7,0,61,2,0,2,19:54,3,1,4,6-46,-0.4,17,-6,4.2,13-30,127,121,0-1,4-12,8,,,
400869847,2016,12,regular,Troy,Sun Belt,home,3,0,21,0,2,0,55,0,5,3,0,3,8,0,60,1,1,6,23:43,2,3,5,3-16,2.3,24,55,5.3,20-39,207,262,0-2,3-13,17,,,
400869847,2016,12,regular,Arkansas State,Sun Belt,away,35,3,1,0,4,1,45,0,2,5,3,,9,1,45,2,3,4,36:17,0,0,0,9-57,4.1,51,208,6.9,14-26,180,388,2-2,8-18,19,-1,0,2
400869848,2016,12,regular,App State,Sun Belt,home,42,4,,,,2,43,0,4,6,0,1,2,0,39,2,5,3,32:16,0,0,0,6-65,9.1,47,429,9.5,14-22,208,637,1-3,5-11,27,0,0,1
400869848,2016,12,regular,UL Monroe,Sun Belt,away,17,2,,,,0,112,0,4,5,0,,2,0,43,1,1,1,27:44,1,0,1,5-50,5.1,44,225,4.3,13-32,136,361,0-2,10-18,22,,,
400925661,2016,12,regular,Presbyterian,Big South,away,7,0,,,,0,64,0,4,1,1,2,0,0,23,0,0,1,35:43,1,1,2,6-60,4.3,46,197,3.3,11-24,78,275,1-2,4-16,18,,,
400925661,2016,12,regular,South Alabama,Sun Belt,home,31,3,7,0,4,0,21,0,1,7,1,4,3,1,29,1,0,3,24:17,0,1,1,3-25,7.2,35,251,6.0,15-28,167,418,1-1,3-11,17,30,1,1
400869849,2016,12,regular,Georgia Southern,Sun Belt,away,24,2,68,0,4,0,101,0,5,6,0,2,5,0,33,1,0,2,32:44,0,2,2,11-78,5.2,46,241,4.7,14-26,122,363,1-2,6-14,19,,,
400869849,2016,12,regular,Georgia State,Sun Belt,home,30,2,,,,2,,,,6,2,0,3,0,50,1,0,2,27:16,0,0,0,5-49,2.7,27,73,8.2,21-39,318,391,0-0,7-16,20,,,
400869566,2016,12,regular,Tulane,American Athletic,home,0,0,,,,0,86,0,5,,0,2,9,0,56,0,0,2,19:54,0,2,2,6-50,3.6,33,118,1.8,4-13,24,142,0-0,1-10,8,,,
400869566,2016,12,regular,Temple,American Athletic,away,31,2,0,0,1,2,25,0,1,7,0,1,7,0,36,1,0,2,40:06,0,0,0,7-55,4.1,48,196,10.2,18-33,337,533,0-2,13-21,26,,,
400869565,2016,12,regular,SMU,American Athletic,home,27,0,2,0,2,3,91,0,6,9,1,2,7,0,38,0,1,0,36:11,2,1,3,4-24,3.3,47,155,10.1,26-42,423,578,0-1,8-17,28,4,0,1
400869565,2016,12,regular,South Florida,American Athletic,away,35,2,18,0,2,3,134,0,6,5,1,1,7,0,58,2,1,1,23:49,1,1,2,7-55,6.5,43,278,13.0,7-15,195,473,1-1,2-12,16,24,0,2
400869563,2016,12,regular,Memphis,American Athletic,away,34,2,35,0,2,2,28,0,2,10,1,1,8,0,39,4,1,0,33:15,0,1,1,5-45,3.2,53,172,7.9,16-20,159,331,1-2,8-16,20,29,0,2
400869563,2016,12,regular,Cincinnati,American Athletic,home,7,0,20,0,1,1,21,0,2,1,1,1,10,0,44,1,1,3,26:45,2,1,3,5-52,2.9,35,100,4.2,23-34,144,244,1-2,5-14,17,,,
400922541,2016,12,regular,Navy,American Athletic,away,66,9,37,0,3,0,108,0,5,12,1,0,1,0,26,0,1,2,36:38,0,0,0,4-40,7.1,68,480,22.6,3-5,113,593,0-0,7-10,28,,,
400922541,2016,12,regular,East Carolina,American Athletic,home,31,1,,,,3,54,0,7,7,0,3,1,0,51,0,0,0,23:22,0,1,1,1-5,7.0,25,176,9.5,16-25,238,414,0-1,6-12,12,,,
400869564,2016,12,regular,Tulsa,American Athletic,away,35,3,2,0,1,2,,,,5,2,0,10,0,50,0,6,6,32:43,1,0,1,3-26,6.2,56,348,5.0,12-25,126,474,2-3,3-17,21,,,
400869564,2016,12,regular,UCF,American Athletic,home,20,1,17,0,3,0,120,0,4,6,0,2,7,1,44,1,1,5,27:17,0,2,2,5-30,2.7,33,88,4.5,25-52,233,321,2-4,8-24,16,28,1,1
400869562,2016,12,regular,Louisville,ACC,away,10,0,,,,1,37,0,3,4,0,3,5,0,43,1,5,2,31:31,0,3,3,15-114,2.5,40,101,4.9,20-43,211,312,2-4,8-21,18,,,
400869562,2016,12,regular,Houston,American Athletic,home,36,1,20,0,5,3,6,0,1,10,3,2,12,0,47,11,9,5,28:29,0,0,0,1-5,1.9,33,64,6.5,27-46,298,362,1-2,5-17,21,,,
400869493,2016,12,regular,Syracuse,ACC,home,14,0,64,0,2,2,97,0,4,2,3,0,5,0,51,2,2,2,25:17,2,0,2,10-77,1.1,35,37,5.3,16-37,196,233,0-2,4-17,13,1,0,1
400869493,2016,12,regular,Florida State,ACC,away,45,4,-1,0,6,2,,,,9,0,3,10,0,46,8,1,0,34:43,1,3,4,9-85,7.4,45,334,10.3,19-31,320,654,0-0,5-10,34,7,0,2
400869491,2016,12,regular,Wake Forest,ACC,home,13,1,-2,0,1,0,62,0,3,7,1,0,4,0,42,0,3,4,28:19,0,0,0,5-44,2.0,36,71,7.0,7-18,126,197,0-0,2-15,9,,,
400869491,2016,12,regular,Clemson,ACC,away,35,4,23,0,5,1,38,0,2,5,0,2,8,0,36,4,1,3,31:41,0,1,1,6-33,6.0,42,254,6.1,23-33,202,456,2-4,7-15,21,,,
400869495,2016,12,regular,Miami,ACC,away,27,3,5,0,1,0,71,0,3,9,1,0,4,0,39,0,1,6,28:33,0,0,0,6-45,4.0,32,129,7.5,22-38,286,415,0-0,5-14,24,0,0,1
400869495,2016,12,regular,NC State,ACC,home,13,1,31,0,2,0,47,0,2,7,0,1,5,0,36,2,2,6,31:27,1,1,2,4-51,4.1,29,119,4.8,20-44,210,329,3-4,5-17,18,,,
400869494,2016,12,regular,Virginia,ACC,away,17,1,26,0,1,1,58,0,4,5,0,1,3,0,29,0,0,2,38:37,3,0,3,4-30,4.5,42,189,4.8,27-46,220,409,1-2,7-17,25,,,
400869494,2016,12,regular,Georgia Tech,ACC,home,31,2,2,0,1,1,25,0,1,7,0,3,3,1,58,3,0,6,21:23,0,0,0,4-50,6.4,31,199,12.2,5-10,122,321,0-2,2-10,8,59,1,3
400869496,2016,12,regular,The Citadel,Southern,away,7,1,2,0,1,0,17,0,1,1,0,5,5,0,28,0,2,1,42:25,1,3,4,4-34,4.8,72,344,3.4,3-8,27,371,1-2,8-17,21,,,
400869496,2016,12,regular,North Carolina,ACC,home,41,0,25,0,2,3,111,1,2,11,0,1,5,2,53,1,0,0,17:35,0,0,0,6-61,6.3,26,163,9.2,12-21,193,356,0-0,1-8,15,58,1,1
400869492,2016,12,regular,Pittsburgh,ACC,home,56,4,65,1,1,3,14,0,1,8,2,0,9,1,44,5,7,5,29:23,1,0,1,7-55,5.6,40,224,13.2,11-18,237,461,0-0,9-13,18,,,
400869492,2016,12,regular,Duke,ACC,away,14,0,12,0,1,1,198,0,9,2,0,2,3,1,29,1,4,1,30:37,0,2,2,6-45,1.1,22,25,5.3,28-46,243,268,2-3,4-14,18,36,1,1
400869249,2016,12,regular,Nevada,Mountain West,home,38,3,,,,1,128,0,6,8,1,1,5,0,47,0,0,5,32:43,0,1,1,1-10,4.3,50,214,4.7,13-27,127,341,3-4,5-16,22,43,0,1
400869249,2016,12,regular,Utah State,Mountain West,away,37,4,2,0,4,0,57,0,4,13,1,1,6,0,52,2,0,4,27:17,1,1,2,8-61,7.9,50,396,7.1,10-18,127,523,0-0,5-13,21,,,
400869246,2016,12,regular,UNLV,Mountain West,away,25,2,,,,1,86,0,5,5,1,0,4,0,47,1,0,3,31:33,0,0,0,6-54,4.3,44,189,5.7,10-20,113,302,2-2,6-15,17,,,
400869246,2016,12,regular,Boise State,Mountain West,home,42,6,81,0,2,0,105,0,4,6,0,4,6,0,42,0,0,3,28:27,0,1,1,1-10,5.8,47,271,5.2,10-21,109,380,1-1,7-12,22,,,
400869248,2016,12,regular,New Mexico,Mountain West,away,31,2,5,0,1,2,77,0,4,7,0,1,4,0,31,1,0,1,33:59,0,0,0,8-68,5.9,48,285,5.1,6-16,81,366,2-2,4-12,19,,,
400869248,2016,12,regular,Colorado State,Mountain West,home,49,5,9,0,2,2,,,,7,0,1,4,0,37,1,4,6,26:01,0,0,0,8-70,9.8,42,412,16.4,9-10,164,576,0-0,1-4,23,,,
400869250,2016,12,regular,San Diego State,Mountain West,away,33,0,6,0,1,2,194,2,4,9,0,1,3,2,41,2,0,4,23:17,0,1,1,7-53,5.7,31,178,7.8,15-27,211,389,0-0,5-13,17,0,0,1
400869250,2016,12,regular,Wyoming,Mountain West,home,34,2,-1,0,3,2,24,0,1,10,1,1,6,0,30,4,0,3,36:43,1,0,1,2-20,3.9,53,205,9.1,16-31,282,487,2-2,9-17,29,,,
400869247,2016,12,regular,San José State,Mountain West,home,38,3,,,,2,15,0,3,6,2,1,3,0,47,1,1,0,29:56,2,1,3,7-41,2.9,41,117,9.2,25-37,340,457,2-2,7-12,28,50,0,1
400869247,2016,12,regular,Air Force,Mountain West,away,41,4,34,0,2,1,44,0,2,11,1,1,8,0,45,5,3,0,30:04,1,1,2,7-85,7.3,63,458,4.7,3-7,33,491,1-1,5-10,27,33,0,2
400869251,2016,12,regular,Hawai'i,Mountain West,away,14,2,,,,0,40,0,2,2,0,,6,0,56,1,0,0,26:08,1,0,1,11-89,2.1,23,49,7.3,20-31,227,276,1-1,1-11,11,,,
400869251,2016,12,regular,Fresno State,Mountain West,home,13,1,9,0,4,0,42,0,2,7,0,1,5,0,32,2,0,4,33:52,0,0,0,7-64,4.1,52,214,4.7,13-23,108,322,0-0,11-21,20,0,0,1
400869851,2016,13,regular,App State,Sun Belt,away,37,3,11,0,5,1,,,,13,0,1,7,0,25,2,4,2,37:42,0,1,1,6-53,8.0,48,384,7.9,20-28,220,604,3-5,6-16,22,0,0,2
400869851,2016,13,regular,New Mexico State,Sun Belt,home,7,0,,,,1,,,,1,1,0,5,0,30,1,2,0,22:18,2,0,2,2-15,5.3,28,148,3.4,12-27,92,240,0-2,2-12,10,,,
400869853,2016,13,regular,South Alabama,Sun Belt,away,31,1,1,0,1,3,21,0,1,7,0,3,5,0,50,1,2,3,29:02,2,0,2,10-73,4.1,35,143,7.2,25-45,326,469,1-2,8-17,25,-11,0,3
400869853,2016,13,regular,Idaho,Sun Belt,home,38,3,10,0,1,2,96,0,5,8,0,1,6,0,53,3,4,4,30:58,3,0,3,4-45,5.0,35,176,6.8,17-34,231,407,0-0,6-10,27,13,0,2
400869070,2016,13,regular,Georgia Tech,ACC,away,28,4,,,,0,35,0,2,4,0,2,2,0,23,0,0,4,25:27,1,1,2,4-45,5.4,42,226,16.4,6-10,164,390,0-1,3-8,15,0,0,2
400869070,2016,13,regular,Georgia,SEC,home,27,2,,,,1,16,0,1,9,1,0,6,0,25,1,0,1,34:33,2,0,2,2-15,6.3,42,263,5.0,14-28,139,402,1-1,8-15,22,-4,0,1
400869069,2016,13,regular,Florida State,ACC,home,31,3,-2,0,3,1,36,0,1,7,2,2,9,0,36,6,3,5,32:01,1,2,3,3-35,6.2,40,249,5.3,15-26,138,387,0-0,11-17,18,,,
400869069,2016,13,regular,Florida,SEC,away,13,0,2,0,1,0,29,0,2,7,2,3,5,0,33,0,2,7,27:59,0,2,2,4-44,2.0,29,58,4.3,19-35,149,207,2-3,0-12,14,15,0,1
400869075,2016,13,regular,Vanderbilt,SEC,home,45,4,,,,2,105,0,5,9,2,0,6,0,61,2,1,2,31:31,1,0,1,4-30,5.1,38,192,11.9,21-35,416,608,0-1,8-14,27,,,
400869075,2016,13,regular,Tennessee,SEC,away,34,2,,,,2,162,0,7,10,0,3,8,0,52,1,7,3,28:29,0,2,2,4-35,5.3,33,176,10.0,31-34,340,516,0-1,5-11,27,0,0,1
400869074,2016,13,regular,Clemson,ACC,home,56,2,32,0,2,6,20,0,1,8,0,,8,0,27,3,2,6,34:14,1,0,1,7-75,4.7,53,250,10.3,30-36,372,622,2-2,10-15,40,0,0,1
400869074,2016,13,regular,South Carolina,SEC,away,7,0,,,,1,139,0,7,1,0,2,5,0,52,1,1,1,25:46,1,0,1,5-54,3.8,29,111,3.7,14-29,107,218,0-2,4-13,14,0,0,1
400869071,2016,13,regular,Louisville,ACC,home,38,3,6,0,2,2,146,0,7,8,1,1,4,0,46,0,2,3,27:30,3,1,4,4-48,6.1,46,280,11.2,16-25,281,561,1-1,7-12,26,18,0,1
400869071,2016,13,regular,Kentucky,SEC,away,41,2,,,,3,118,0,6,11,1,1,8,0,51,3,0,1,32:30,1,1,2,4-41,5.3,43,229,12.1,17-29,352,581,1-1,10-18,24,8,0,3
400868967,2016,13,regular,Hawai'i,Mountain West,home,46,1,27,0,3,5,153,0,8,8,1,2,8,0,53,6,3,5,30:54,0,1,1,12-101,5.1,33,168,10.0,22-31,311,479,4-4,3-13,23,,,
400868967,2016,13,regular,Massachusetts,FBS Independents,away,40,2,,,,3,127,0,4,10,1,2,5,0,49,4,0,4,29:06,0,1,1,9-85,3.4,34,117,9.0,24-38,342,459,2-3,3-13,25,,,
400869604,2016,13,regular,Kansas,Big 12,away,19,0,,,,2,43,0,3,7,1,2,7,0,60,1,0,2,23:37,2,1,3,9-85,3.7,27,101,6.9,24-44,302,403,1-2,4-14,18,,,
400869604,2016,13,regular,Kansas State,Big 12,home,34,4,34,0,2,0,24,0,2,4,1,2,6,1,47,4,0,7,36:23,0,1,1,5-60,5.9,58,342,9.0,6-11,99,441,0-1,6-14,25,42,1,2
400868885,2016,13,regular,Texas Tech,Big 12,home,54,1,,,,6,42,0,3,12,3,0,3,0,64,1,6,5,30:03,0,0,0,15-107,2.5,32,80,12.5,30-47,586,666,0-1,8-17,24,15,0,1
400868885,2016,13,regular,Baylor,Big 12,away,35,2,24,0,2,3,75,0,3,5,0,6,5,0,46,2,1,4,29:57,1,3,4,11-78,4.8,53,257,8.0,30-47,377,634,4-9,5-17,33,,,
400869596,2016,13,regular,West Virginia,Big 12,away,49,2,,,,5,11,0,1,7,3,0,5,0,45,1,2,10,28:16,0,0,0,8-70,5.3,51,272,14.8,13-23,341,613,1-1,3-10,25,7,0,1
400869596,2016,13,regular,Iowa State,Big 12,home,19,0,25,0,2,0,195,1,8,13,0,4,10,1,38,2,2,1,31:44,1,3,4,7-85,5.6,34,190,8.4,23-44,371,561,1-2,4-15,21,,,
400869632,2016,13,regular,Texas,Big 12,home,9,0,4,0,3,0,37,0,2,9,0,,7,0,53,3,1,3,30:14,1,0,1,6-42,4.1,46,189,5.6,16-39,218,407,0-3,4-19,19,24,0,1
400869632,2016,13,regular,TCU,Big 12,away,31,4,0,0,1,0,117,0,4,7,0,1,8,0,59,4,3,6,29:46,1,0,1,7-68,6.7,46,309,5.9,16-30,178,487,0-0,1-11,25,0,0,1
400869420,2016,13,regular,North Texas,Conference USA,away,24,1,,,,2,70,0,3,6,1,0,4,0,24,1,3,1,27:57,0,0,0,3-35,4.0,27,107,4.7,23-42,197,304,2-3,4-15,21,,,
400869420,2016,13,regular,UTEP,Conference USA,home,52,4,15,1,6,2,17,0,1,9,0,,3,1,27,1,1,7,32:03,0,1,1,3-36,9.6,40,384,9.5,12-18,171,555,0-0,10-13,19,,,
400869172,2016,13,regular,Stanford,Pac-12,home,41,3,44,0,3,2,28,0,3,11,0,2,6,0,30,3,7,9,32:20,0,0,0,8-59,8.7,43,373,8.9,12-18,161,534,1-1,6-13,19,,,
400869172,2016,13,regular,Rice,Conference USA,away,17,2,,,,0,44,0,2,5,0,,5,0,34,3,3,0,27:40,0,0,0,5-35,4.3,39,167,2.6,15-48,124,291,4-5,5-20,21,,,
400869171,2016,13,regular,Oregon State,Pac-12,home,34,4,7,0,3,1,22,0,1,4,1,2,3,0,28,2,3,5,39:55,0,1,1,7-65,5.8,53,310,5.1,13-20,101,411,0-0,7-12,25,,,
400869171,2016,13,regular,Oregon,Pac-12,away,24,1,4,0,2,2,21,0,1,6,1,1,2,0,44,1,1,3,20:05,0,1,1,6-75,5.7,30,171,7.3,17-29,213,384,1-2,3-10,21,,,
400869168,2016,13,regular,Washington State,Pac-12,home,17,1,64,0,2,1,123,0,6,5,1,1,2,0,38,0,1,3,27:48,3,1,4,5-44,2.7,24,65,5.4,33-50,269,334,1-4,7-15,18,,,
400869168,2016,13,regular,Washington,Pac-12,away,45,3,16,0,1,3,35,0,2,9,1,1,6,0,41,2,2,2,32:12,0,1,1,9-75,4.8,35,168,11.0,22-31,342,510,0-0,6-11,22,3,0,3
400869169,2016,13,regular,UCLA,Pac-12,away,10,0,9,0,1,1,65,0,5,4,0,1,2,0,53,0,2,8,17:51,1,1,2,11-95,3.5,24,84,5.9,12-30,176,260,0-0,3-13,11,,,
400869169,2016,13,regular,California,Pac-12,home,36,1,2,0,4,2,50,0,1,18,1,2,4,0,24,3,1,5,42:09,0,0,0,2-25,3.6,54,195,6.3,32-48,301,496,3-3,6-19,34,12,0,1
400868956,2016,13,regular,Notre Dame,FBS Independents,away,27,1,14,0,3,3,74,0,4,3,1,1,5,0,45,0,0,4,28:57,1,1,2,6-54,4.2,37,154,6.5,21-39,254,408,2-2,5-17,23,,,
400868956,2016,13,regular,USC,Pac-12,home,45,1,66,1,3,2,163,1,5,9,1,1,7,2,37,6,1,4,31:03,0,1,1,7-65,5.4,38,207,6.8,19-30,205,412,0-0,5-12,23,33,1,1
400868933,2016,13,regular,Utah State,Mountain West,away,10,1,,,,0,44,0,2,4,0,4,4,0,61,3,1,1,23:12,1,1,2,11-94,3.5,28,97,4.5,12-23,103,200,0-1,3-13,11,44,0,2
400868933,2016,13,regular,BYU,FBS Independents,home,28,1,34,0,4,2,43,0,3,4,1,2,2,0,34,2,4,5,36:48,2,0,2,8-68,4.6,54,249,4.8,11-22,106,355,2-2,6-14,26,2,0,1
400869068,2016,13,regular,Alabama,SEC,home,30,1,0,0,2,2,62,0,3,12,0,4,7,0,23,1,7,5,40:29,2,0,2,4-28,4.6,44,203,8.1,28-37,298,501,2-2,8-16,26,0,0,1
400869068,2016,13,regular,Auburn,SEC,away,12,0,58,0,1,0,34,0,2,12,0,,9,0,61,0,4,1,19:31,1,0,1,4-19,2.5,26,66,6.1,7-19,116,182,0-1,2-12,7,29,0,2
400869067,2016,13,regular,Texas A&M,SEC,home,39,2,,,,3,193,0,7,5,0,3,5,0,29,0,3,3,24:34,0,1,1,6-55,5.7,33,188,7.5,17-38,284,472,1-2,7-16,19,,,
400869067,2016,13,regular,LSU,SEC,away,54,5,,,,2,22,0,1,12,1,2,5,0,37,2,6,7,35:26,0,0,0,5-29,6.5,46,298,11.6,20-28,324,622,0-0,7-13,28,,,
400869336,2016,13,regular,Ball State,Mid-American,away,20,1,0,0,1,1,70,0,3,8,0,,9,0,37,7,2,1,29:01,1,0,1,4-34,6.2,40,247,5.5,22-34,188,435,0-0,8-15,26,,,
400869336,2016,13,regular,Miami (OH),Mid-American,home,21,0,,,,3,81,0,4,3,0,2,5,0,36,1,1,6,30:59,0,0,0,4-25,2.5,25,62,10.9,26-35,380,442,0-1,8-14,20,0,0,1
400869335,2016,13,regular,Akron,Mid-American,away,3,0,,,,0,62,0,4,3,0,1,2,0,40,1,1,5,27:27,0,0,0,7-67,3.0,32,95,4.9,12-27,131,226,1-2,5-15,14,,,
400869335,2016,13,regular,Ohio,Mid-American,home,9,0,11,0,1,0,20,0,1,9,0,2,8,0,34,4,6,7,32:33,0,1,1,8-66,3.6,36,130,6.8,14-25,169,299,0-2,6-14,17,,,
400869339,2016,13,regular,Northern Illinois,Mid-American,away,31,4,21,0,4,0,69,0,3,7,0,,10,0,33,2,3,8,35:22,1,1,2,4-45,3.0,71,215,11.2,13-23,258,473,1-1,7-17,27,0,0,1
400869339,2016,13,regular,Kent State,Mid-American,home,21,1,2,0,3,2,90,0,5,3,1,0,6,0,59,1,5,2,24:38,1,0,1,6-57,6.5,29,188,5.5,14-37,203,391,0-0,4-16,15,24,0,1
400869340,2016,13,regular,Western Michigan,Mid-American,home,55,3,13,0,2,3,91,0,5,13,1,0,5,1,35,2,3,3,39:27,0,0,0,7-80,5.2,48,249,7.8,19-25,196,445,0-0,10-15,25,54,1,2
400869340,2016,13,regular,Toledo,Mid-American,away,35,2,,,,3,110,0,7,5,0,2,3,0,55,0,1,3,20:33,2,1,3,9-71,7.6,30,227,9.5,13-24,229,456,0-1,3-9,20,,,
400869170,2016,13,regular,Colorado,Pac-12,home,27,1,1,0,2,1,38,0,2,9,2,2,8,0,58,3,3,10,30:52,0,2,2,0-0,2.8,38,108,6.1,23-44,270,378,0-0,9-22,18,51,0,2
400869170,2016,13,regular,Utah,Pac-12,away,22,0,72,1,5,1,130,0,3,10,2,2,6,1,55,2,5,7,29:08,2,2,4,3-36,4.4,41,179,4.0,13-40,160,339,2-4,6-21,15,,,
400869167,2016,13,regular,Arizona,Pac-12,home,56,7,,,,1,30,0,3,8,1,3,7,0,72,2,0,6,24:04,0,1,1,8-101,10.6,48,511,9.6,3-8,77,588,0-1,2-8,19,0,0,1
400869167,2016,13,regular,Arizona State,Pac-12,away,35,1,7,0,1,3,145,0,7,5,1,2,4,0,39,0,0,2,35:56,1,1,2,8-61,3.2,38,120,6.2,43-60,372,492,1-6,11-21,31,,,
400869417,2016,13,regular,Florida Atlantic,Conference USA,away,56,6,,,,2,291,0,11,8,0,1,3,0,53,0,2,0,33:17,4,0,4,1-10,5.6,53,299,8.3,26-35,290,589,2-2,8-14,35,,,
400869417,2016,13,regular,Middle Tennessee,Conference USA,home,77,9,,,,1,61,0,2,11,0,,8,1,60,3,1,0,26:43,0,0,0,3-22,8.7,57,495,16.4,11-16,262,757,0-1,6-10,28,78,1,4
400869416,2016,13,regular,Old Dominion,Conference USA,home,42,4,1,0,2,2,81,0,3,6,0,3,7,0,25,4,4,5,30:32,1,2,3,3-24,6.1,51,312,8.4,15-25,209,521,3-3,7-13,27,1,0,1
400869416,2016,13,regular,Florida International,Conference USA,away,28,1,6,0,1,2,34,0,2,4,2,1,1,1,32,0,1,1,29:28,1,0,1,3-42,3.8,36,135,5.9,11-23,135,270,2-2,3-13,16,45,1,1
400869415,2016,13,regular,Charlotte,Conference USA,away,14,0,,,,1,49,0,2,2,1,0,5,0,57,3,2,6,21:39,0,0,0,13-116,0.4,19,8,5.2,15-44,229,237,0-3,6-18,10,,,
400869415,2016,13,regular,UTSA,Conference USA,home,33,1,16,0,3,3,68,0,2,9,0,2,8,0,21,2,6,7,38:21,0,1,1,10-95,2.4,45,106,10.4,23-40,414,520,1-3,7-18,25,,,
400869418,2016,13,regular,Southern Miss,Conference USA,home,39,2,15,0,2,3,85,0,3,9,0,1,4,0,31,1,0,3,38:22,0,1,1,9-85,1.9,44,84,10.4,29-33,342,426,2-3,6-14,26,15,0,3
400869418,2016,13,regular,Louisiana Tech,Conference USA,away,24,2,,,,0,82,0,3,6,1,3,8,0,44,3,0,2,21:38,3,0,3,7-50,0.5,16,8,6.3,22-39,246,254,0-1,2-8,16,,,
400869419,2016,13,regular,Marshall,Conference USA,home,6,0,0,0,1,1,182,0,9,0,0,1,1,0,22,0,8,5,39:20,2,0,2,11-90,2.2,39,87,4.1,19-35,143,230,1-3,8-19,18,,,
400869419,2016,13,regular,Western Kentucky,Conference USA,away,60,3,32,0,1,3,103,1,2,16,0,,9,1,22,2,7,6,20:40,0,0,0,6-80,7.6,30,229,7.5,16-31,233,462,1-1,3-9,27,53,0,2
400869072,2016,13,regular,Mississippi State,SEC,away,55,4,,,,3,83,0,4,7,0,2,7,1,49,3,1,4,28:37,0,1,1,6-55,9.7,47,457,6.4,8-17,109,566,1-1,8-13,23,74,1,2
