,gameId,season,week,seasonType,team,conference,homeAway,points,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,sacks,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,tacklesForLoss,defensiveTDs,tackles,qbHurries,passesDeflected,startDate,completed,homeTeam,awayTeam,homePoints,awayPoints,opponent,pointsFor,pointsAgainst,pointDifferential,win,completions,passAttempts,completionPct,thirdDownConversions,thirdDownAttempts,thirdDownPct,fourthDownConversions,fourthDownAttempts,fourthDownPct,penalties,penaltyYards,possessionSeconds,gamesBefore,winsBefore,pointsForBefore,pointsForAvgBefore,pointsAgainstBefore,pointsAgainstAvgBefore,rushingYardsBefore,rushingYardsAvgBefore,rushingAttemptsBefore,rushingAttemptsAvgBefore,netPassingYardsBefore,netPassingYardsAvgBefore,passAttemptsBefore,passAttemptsAvgBefore,completionsBefore,completionsAvgBefore,totalYardsBefore,totalYardsAvgBefore,firstDownsBefore,firstDownsAvgBefore,rushingTDsBefore,rushingTDsAvgBefore,passingTDsBefore,passingTDsAvgBefore,thirdDownConversionsBefore,thirdDownConversionsAvgBefore,thirdDownAttemptsBefore,thirdDownAttemptsAvgBefore,fourthDownConversionsBefore,fourthDownConversionsAvgBefore,fourthDownAttemptsBefore,fourthDownAttemptsAvgBefore,penaltiesBefore,penaltiesAvgBefore,penaltyYardsBefore,penaltyYardsAvgBefore,possessionSecondsBefore,possessionSecondsAvgBefore,turnoversBefore,turnoversAvgBefore,fumblesLostBefore,fumblesLostAvgBefore,interceptionsBefore,interceptionsAvgBefore,sacksBefore,sacksAvgBefore,qbHurriesBefore,qbHurriesAvgBefore,passesDeflectedBefore,passesDeflectedAvgBefore,tacklesForLossBefore,tacklesForLossAvgBefore,defensiveTDsBefore,defensiveTDsAvgBefore,pointDifferentialBefore,pointDifferentialAvgBefore,completionPctBefore,thirdDownPctBefore,fourthDownPctBefore,yardsPerRushAttemptBefore,yardsPerPassAttemptBefore,winPctBefore,pointsForAvgLast3,pointsAgainstAvgLast3,pointDifferentialAvgLast3,rushingYardsAvgLast3,netPassingYardsAvgLast3,totalYardsAvgLast3,sacksAvgLast3,qbHurriesAvgLast3,passesDeflectedAvgLast3,tacklesForLossAvgLast3,turnoversAvgLast3,pointsForAvgLast5,pointsAgainstAvgLast5,pointDifferentialAvgLast5,rushingYardsAvgLast5,netPassingYardsAvgLast5,totalYardsAvgLast5,sacksAvgLast5,qbHurriesAvgLast5,passesDeflectedAvgLast5,tacklesForLossAvgLast5,turnoversAvgLast5,winPctLast3,winPctLast5,isHome,isAway,homeGamesBefore,homeWinsBefore,homeWinPctBefore,homePointsForBefore,homePointsForAvgBefore,homePointsAgainstBefore,homePointsAgainstAvgBefore,homeRushingYardsBefore,homeRushingYardsAvgBefore,homeRushingAttemptsBefore,homeRushingAttemptsAvgBefore,homeNetPassingYardsBefore,homeNetPassingYardsAvgBefore,homePassAttemptsBefore,homePassAttemptsAvgBefore,homeCompletionsBefore,homeCompletionsAvgBefore,homeTotalYardsBefore,homeTotalYardsAvgBefore,homeFirstDownsBefore,homeFirstDownsAvgBefore,homeRushingTDsBefore,homeRushingTDsAvgBefore,homePassingTDsBefore,homePassingTDsAvgBefore,homeThirdDownConversionsBefore,homeThirdDownConversionsAvgBefore,homeThirdDownAttemptsBefore,homeThirdDownAttemptsAvgBefore,homeFourthDownConversionsBefore,homeFourthDownConversionsAvgBefore,homeFourthDownAttemptsBefore,homeFourthDownAttemptsAvgBefore,homePenaltiesBefore,homePenaltiesAvgBefore,homePenaltyYardsBefore,homePenaltyYardsAvgBefore,homePossessionSecondsBefore,homePossessionSecondsAvgBefore,homeTurnoversBefore,homeTurnoversAvgBefore,homeFumblesLostBefore,homeFumblesLostAvgBefore,homeInterceptionsBefore,homeInterceptionsAvgBefore,homeSacksBefore,homeSacksAvgBefore,homeQbHurriesBefore,homeQbHurriesAvgBefore,homePassesDeflectedBefore,homePassesDeflectedAvgBefore,homeTacklesForLossBefore,homeTacklesForLossAvgBefore,homeDefensiveTDsBefore,homeDefensiveTDsAvgBefore,homePointDifferentialBefore,homePointDifferentialAvgBefore,homeCompletionPctBefore,homeThirdDownPctBefore,homeFourthDownPctBefore,homeYardsPerRushAttemptBefore,homeYardsPerPassAttemptBefore,awayGamesBefore,awayWinsBefore,awayWinPctBefore,awayPointsForBefore,awayPointsForAvgBefore,awayPointsAgainstBefore,awayPointsAgainstAvgBefore,awayRushingYardsBefore,awayRushingYardsAvgBefore,awayRushingAttemptsBefore,awayRushingAttemptsAvgBefore,awayNetPassingYardsBefore,awayNetPassingYardsAvgBefore,awayPassAttemptsBefore,awayPassAttemptsAvgBefore,awayCompletionsBefore,awayCompletionsAvgBefore,awayTotalYardsBefore,awayTotalYardsAvgBefore,awayFirstDownsBefore,awayFirstDownsAvgBefore,awayRushingTDsBefore,awayRushingTDsAvgBefore,awayPassingTDsBefore,awayPassingTDsAvgBefore,awayThirdDownConversionsBefore,awayThirdDownConversionsAvgBefore,awayThirdDownAttemptsBefore,awayThirdDownAttemptsAvgBefore,awayFourthDownConversionsBefore,awayFourthDownConversionsAvgBefore,awayFourthDownAttemptsBefore,awayFourthDownAttemptsAvgBefore,awayPenaltiesBefore,awayPenaltiesAvgBefore,awayPenaltyYardsBefore,awayPenaltyYardsAvgBefore,awayPossessionSecondsBefore,awayPossessionSecondsAvgBefore,awayTurnoversBefore,awayTurnoversAvgBefore,awayFumblesLostBefore,awayFumblesLostAvgBefore,awayInterceptionsBefore,awayInterceptionsAvgBefore,awaySacksBefore,awaySacksAvgBefore,awayQbHurriesBefore,awayQbHurriesAvgBefore,awayPassesDeflectedBefore,awayPassesDeflectedAvgBefore,awayTacklesForLossBefore,awayTacklesForLossAvgBefore,awayDefensiveTDsBefore,awayDefensiveTDsAvgBefore,awayPointDifferentialBefore,awayPointDifferentialAvgBefore,awayCompletionPctBefore,awayThirdDownPctBefore,awayFourthDownPctBefore,awayYardsPerRushAttemptBefore,awayYardsPerPassAttemptBefore
1591,401112430,2019,1,regular,Wake Forest,ACC,home,38,2,1.0,0.0,1.0,3,46.0,0.0,3.0,8.0,1.0,0.0,3.0,0,4.0,1.0,36:13,0,1,1,1-15,3.1,58,178,8.5,34-47,401,579,2-5,13-24,30,6.0,0,49,5,10,2019-08-31 00:00:00+00:00,True,Wake Forest,Utah State,38,35,Utah State,38,35,3,1,34,47,0.723404255319149,13,24,0.5416666666666666,2,5,0.4,1,15,2173,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,
1592,401112447,2019,2,regular,Wake Forest,ACC,away,41,2,13.0,0.0,1.0,3,,,,11.0,,,,1,0.0,4.0,23:46,0,0,0,5-38,5.7,35,201,11.6,21-27,312,513,0-0,7-14,19,8.0,0,32,2,5,2019-09-07 00:00:00+00:00,True,Rice,Wake Forest,21,41,Rice,41,21,20,1,21,27,0.7777777777777778,7,14,0.5,0,0,,5,38,1426,1,1,38,38.0,35,35.0,178,178.0,58,58.0,401,401.0,47,47.0,34,34.0,579,579.0,30,30.0,2,2.0,3,3.0,13,13.0,24,24.0,2,2.0,5,5.0,1,1.0,15,15.0,2173,2173.0,1,1.0,1,1.0,0,0.0,1.0,1.0,5,5.0,10,10.0,6.0,6.0,0,0.0,3,3.0,0.723404255319149,0.5416666666666666,0.4,3.0689655172413794,8.53191489361702,1.0,38.0,35.0,3.0,178.0,401.0,579.0,1.0,5.0,10.0,6.0,1.0,38.0,35.0,3.0,178.0,401.0,579.0,1.0,5.0,10.0,6.0,1.0,1.0,1.0,False,True,1,1,1.0,38,38.0,35,35.0,178,178.0,58,58.0,401,401.0,47,47.0,34,34.0,579,579.0,30,30.0,2,2.0,3,3.0,13,13.0,24,24.0,2,2.0,5,5.0,1,1.0,15,15.0,2173,2173.0,1,1.0,1,1.0,0,0.0,1.0,1.0,5,5.0,10,10.0,6.0,6.0,0,0.0,3,3.0,0.723404255319149,0.5416666666666666,0.4,3.0689655172413794,8.53191489361702,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,
1593,401112448,2019,3,regular,Wake Forest,ACC,home,24,2,3.0,0.0,3.0,1,23.0,0.0,2.0,6.0,,,,2,2.0,6.0,30:39,1,0,1,2-15,4.6,48,222,8.2,14-26,214,436,0-1,5-15,21,8.0,0,33,4,5,2019-09-13 22:00:00+00:00,True,Wake Forest,North Carolina,24,18,North Carolina,24,18,6,1,14,26,0.5384615384615384,5,15,0.3333333333333333,0,1,0.0,2,15,1839,2,2,79,39.5,56,28.0,379,189.5,93,46.5,713,356.5,74,37.0,55,27.5,1092,546.0,49,24.5,4,2.0,6,3.0,20,10.0,38,19.0,2,1.0,5,2.5,6,3.0,53,26.5,3599,1799.5,1,0.5,1,0.5,0,0.0,5.0,2.5,7,3.5,15,7.5,14.0,7.0,0,0.0,23,11.5,0.7432432432432432,0.5263157894736842,0.4,4.075268817204301,9.635135135135135,1.0,39.5,28.0,11.5,189.5,356.5,546.0,2.5,3.5,7.5,7.0,0.5,39.5,28.0,11.5,189.5,356.5,546.0,2.5,3.5,7.5,7.0,0.5,1.0,1.0,True,False,1,1,1.0,38,38.0,35,35.0,178,178.0,58,58.0,401,401.0,47,47.0,34,34.0,579,579.0,30,30.0,2,2.0,3,3.0,13,13.0,24,24.0,2,2.0,5,5.0,1,1.0,15,15.0,2173,2173.0,1,1.0,1,1.0,0,0.0,1.0,1.0,5,5.0,10,10.0,6.0,6.0,0,0.0,3,3.0,0.723404255319149,0.5416666666666666,0.4,3.0689655172413794,8.53191489361702,1,1,1.0,41,41.0,21,21.0,201,201.0,35,35.0,312,312.0,27,27.0,21,21.0,513,513.0,19,19.0,2,2.0,3,3.0,7,7.0,14,14.0,0,0.0,0,0.0,5,5.0,38,38.0,1426,1426.0,0,0.0,0,0.0,0,0.0,4.0,4.0,2,2.0,5,5.0,8.0,8.0,0,0.0,20,20.0,0.7777777777777778,0.5,,5.742857142857143,11.555555555555555
1594,401112464,2019,4,regular,Wake Forest,ACC,home,49,1,85.0,0.0,6.0,6,25.0,0.0,3.0,7.0,,,,0,6.0,4.0,31:10,1,0,1,5-55,5.1,42,214,9.8,32-40,393,607,3-3,7-14,32,8.0,0,30,4,2,2019-09-21 16:00:00+00:00,True,Wake Forest,Elon,49,7,Elon,49,7,42,1,32,40,0.8,7,14,0.5,3,3,1.0,5,55,1870,3,3,103,34.333333333333336,74,24.666666666666668,601,200.33333333333334,141,47.0,927,309.0,100,33.333333333333336,69,23.0,1528,509.3333333333333,70,23.333333333333332,6,2.0,7,2.3333333333333335,25,8.333333333333334,53,17.666666666666668,2,0.6666666666666666,6,2.0,8,2.6666666666666665,68,22.666666666666668,5438,1812.6666666666667,2,0.6666666666666666,1,0.3333333333333333,1,0.3333333333333333,11.0,3.6666666666666665,11,3.6666666666666665,20,6.666666666666667,22.0,7.333333333333333,0,0.0,29,9.666666666666666,0.69,0.4716981132075472,0.3333333333333333,4.26241134751773,9.27,1.0,34.333333333333336,24.666666666666668,9.666666666666666,200.33333333333334,309.0,509.3333333333333,3.6666666666666665,3.6666666666666665,6.666666666666667,7.333333333333333,0.6666666666666666,34.333333333333336,24.666666666666668,9.666666666666666,200.33333333333334,309.0,509.3333333333333,3.6666666666666665,3.6666666666666665,6.666666666666667,7.333333333333333,0.6666666666666666,1.0,1.0,True,False,2,2,1.0,62,31.0,53,26.5,400,200.0,106,53.0,615,307.5,73,36.5,48,24.0,1015,507.5,51,25.5,4,2.0,4,2.0,18,9.0,39,19.5,2,1.0,6,3.0,3,1.5,30,15.0,4012,2006.0,2,1.0,1,0.5,1,0.5,7.0,3.5,9,4.5,15,7.5,14.0,7.0,0,0.0,9,4.5,0.6575342465753424,0.46153846153846156,0.3333333333333333,3.7735849056603774,8.424657534246576,1,1,1.0,41,41.0,21,21.0,201,201.0,35,35.0,312,312.0,27,27.0,21,21.0,513,513.0,19,19.0,2,2.0,3,3.0,7,7.0,14,14.0,0,0.0,0,0.0,5,5.0,38,38.0,1426,1426.0,0,0.0,0,0.0,0,0.0,4.0,4.0,2,2.0,5,5.0,8.0,8.0,0,0.0,20,20.0,0.7777777777777778,0.5,,5.742857142857143,11.555555555555555
1595,401112466,2019,5,regular,Wake Forest,ACC,away,27,1,17.0,0.0,2.0,2,,,,9.0,3.0,0.0,2.0,0,,0.0,35:51,1,0,1,3-15,3.6,54,197,7.4,21-33,243,440,0-0,17-24,22,8.0,0,86,3,1,2019-09-28 19:30:00+00:00,True,Boston College,Wake Forest,24,27,Boston College,27,24,3,1,21,33,0.6363636363636364,17,24,0.7083333333333334,0,0,,3,15,2151,4,4,152,38.0,81,20.25,815,203.75,183,45.75,1320,330.0,140,35.0,101,25.25,2135,533.75,102,25.5,7,1.75,13,3.25,32,8.0,67,16.75,5,1.25,9,2.25,13,3.25,123,30.75,7308,1827.0,3,0.75,1,0.25,2,0.5,15.0,3.75,15,3.75,22,5.5,30.0,7.5,0,0.0,71,17.75,0.7214285714285714,0.47761194029850745,0.5555555555555556,4.453551912568306,9.428571428571429,1.0,38.0,15.333333333333334,22.666666666666668,212.33333333333334,306.3333333333333,518.6666666666666,4.666666666666667,3.3333333333333335,4.0,8.0,0.6666666666666666,38.0,20.25,17.75,203.75,330.0,533.75,3.75,3.75,5.5,7.5,0.75,1.0,1.0,False,True,3,3,1.0,111,37.0,60,20.0,614,204.66666666666666,148,49.333333333333336,1008,336.0,113,37.666666666666664,80,26.666666666666668,1622,540.6666666666666,83,27.666666666666668,5,1.6666666666666667,10,3.3333333333333335,25,8.333333333333334,53,17.666666666666668,5,1.6666666666666667,9,3.0,8,2.6666666666666665,85,28.333333333333332,5882,1960.6666666666667,3,1.0,1,0.3333333333333333,2,0.6666666666666666,11.0,3.6666666666666665,13,4.333333333333333,17,5.666666666666667,22.0,7.333333333333333,0,0.0,51,17.0,0.7079646017699115,0.4716981132075472,0.5555555555555556,4.148648648648648,8.920353982300885,1,1,1.0,41,41.0,21,21.0,201,201.0,35,35.0,312,312.0,27,27.0,21,21.0,513,513.0,19,19.0,2,2.0,3,3.0,7,7.0,14,14.0,0,0.0,0,0.0,5,5.0,38,38.0,1426,1426.0,0,0.0,0,0.0,0,0.0,4.0,4.0,2,2.0,5,5.0,8.0,8.0,0,0.0,20,20.0,0.7777777777777778,0.5,,5.742857142857143,11.555555555555555
1596,401112481,2019,7,regular,Wake Forest,ACC,home,59,3,,,,5,120.0,0.0,6.0,11.0,0.0,0.0,1.0,2,6.0,2.0,27:51,2,1,3,8-59,5.3,46,245,7.6,33-56,423,668,0-0,7-15,40,12.0,0,88,2,2,2019-10-12 23:30:00+00:00,True,Wake Forest,Louisville,59,62,Louisville,59,62,-3,0,33,56,0.5892857142857143,7,15,0.4666666666666667,0,0,,8,59,1671,5,5,179,35.8,105,21.0,1012,202.4,237,47.4,1563,312.6,173,34.6,122,24.4,2575,515.0,124,24.8,8,1.6,15,3.0,49,9.8,91,18.2,5,1.0,9,1.8,16,3.2,138,27.6,9459,1891.8,4,0.8,1,0.2,3,0.6,15.0,3.0,18,3.6,23,4.6,38.0,7.6,0,0.0,74,14.8,0.7052023121387283,0.5384615384615384,0.5555555555555556,4.270042194092827,9.034682080924856,1.0,33.333333333333336,16.333333333333332,17.0,211.0,283.3333333333333,494.3333333333333,3.3333333333333335,3.6666666666666665,2.6666666666666665,8.0,1.0,35.8,21.0,14.8,202.4,312.6,515.0,3.0,3.6,4.6,7.6,0.8,1.0,1.0,True,False,3,3,1.0,111,37.0,60,20.0,614,204.66666666666666,148,49.333333333333336,1008,336.0,113,37.666666666666664,80,26.666666666666668,1622,540.6666666666666,83,27.666666666666668,5,1.6666666666666667,10,3.3333333333333335,25,8.333333333333334,53,17.666666666666668,5,1.6666666666666667,9,3.0,8,2.6666666666666665,85,28.333333333333332,5882,1960.6666666666667,3,1.0,1,0.3333333333333333,2,0.6666666666666666,11.0,3.6666666666666665,13,4.333333333333333,17,5.666666666666667,22.0,7.333333333333333,0,0.0,51,17.0,0.7079646017699115,0.4716981132075472,0.5555555555555556,4.148648648648648,8.920353982300885,2,2,1.0,68,34.0,45,22.5,398,199.0,89,44.5,555,277.5,60,30.0,42,21.0,953,476.5,41,20.5,3,1.5,5,2.5,24,12.0,38,19.0,0,0.0,0,0.0,8,4.0,53,26.5,3577,1788.5,1,0.5,0,0.0,1,0.5,4.0,2.0,5,2.5,6,3.0,16.0,8.0,0,0.0,23,11.5,0.7,0.631578947368421,,4.47191011235955,9.25
1597,401112487,2019,8,regular,Wake Forest,ACC,home,22,1,11.0,0.0,5.0,0,16.0,0.0,1.0,16.0,0.0,0.0,1.0,2,4.0,4.0,27:09,0,0,0,4-38,2.9,40,116,8.1,21-38,308,424,0-0,6-19,20,8.0,0,57,6,10,2019-10-19 23:30:00+00:00,True,Wake Forest,Florida State,22,20,Florida State,22,20,2,1,21,38,0.5526315789473685,6,19,0.3157894736842105,0,0,,4,38,1629,6,5,238,39.666666666666664,167,27.833333333333332,1257,209.5,283,47.166666666666664,1986,331.0,229,38.166666666666664,155,25.833333333333332,3243,540.5,164,27.333333333333332,11,1.8333333333333333,20,3.3333333333333335,56,9.333333333333334,106,17.666666666666668,5,0.8333333333333334,9,1.5,24,4.0,197,32.833333333333336,11130,1855.0,7,1.1666666666666667,2,0.3333333333333333,5,0.8333333333333334,17.0,2.8333333333333335,20,3.3333333333333335,25,4.166666666666667,50.0,8.333333333333334,0,0.0,71,11.833333333333334,0.6768558951965066,0.5283018867924528,0.5555555555555556,4.4416961130742045,8.672489082969433,0.8333333333333334,45.0,31.0,14.0,218.66666666666666,353.0,571.6666666666666,2.0,3.0,1.6666666666666667,9.333333333333334,1.6666666666666667,40.0,26.4,13.6,215.8,317.0,532.8,3.2,3.0,3.0,8.8,1.2,0.6666666666666666,0.8,True,False,4,3,0.75,170,42.5,122,30.5,859,214.75,194,48.5,1431,357.75,169,42.25,113,28.25,2290,572.5,123,30.75,8,2.0,15,3.75,32,8.0,68,17.0,5,1.25,9,2.25,16,4.0,144,36.0,7553,1888.25,6,1.5,2,0.5,4,1.0,13.0,3.25,15,3.75,19,4.75,34.0,8.5,0,0.0,48,12.0,0.6686390532544378,0.47058823529411764,0.5555555555555556,4.427835051546392,8.467455621301776,2,2,1.0,68,34.0,45,22.5,398,199.0,89,44.5,555,277.5,60,30.0,42,21.0,953,476.5,41,20.5,3,1.5,5,2.5,24,12.0,38,19.0,0,0.0,0,0.0,8,4.0,53,26.5,3577,1788.5,1,0.5,0,0.0,1,0.5,4.0,2.0,5,2.5,6,3.0,16.0,8.0,0,0.0,23,11.5,0.7,0.631578947368421,,4.47191011235955,9.25
1598,401112500,2019,10,regular,Wake Forest,ACC,home,44,2,28.0,0.0,4.0,3,15.0,0.0,1.0,14.0,0.0,0.0,2.0,1,,2.0,36:07,0,0,0,1-14,2.7,46,123,7.0,27-42,295,418,0-0,10-19,27,6.0,0,33,5,11,2019-11-02 16:00:00+00:00,True,Wake Forest,NC State,44,10,NC State,44,10,34,1,27,42,0.6428571428571429,10,19,0.5263157894736842,0,0,,1,14,2167,7,6,260,37.142857142857146,187,26.714285714285715,1373,196.14285714285714,323,46.142857142857146,2294,327.7142857142857,267,38.142857142857146,176,25.142857142857142,3667,523.8571428571429,184,26.285714285714285,12,1.7142857142857142,20,2.857142857142857,62,8.857142857142858,125,17.857142857142858,5,0.7142857142857143,9,1.2857142857142858,28,4.0,235,33.57142857142857,12759,1822.7142857142858,7,1.0,2,0.2857142857142857,5,0.7142857142857143,21.0,3.0,26,3.7142857142857144,35,5.0,58.0,8.285714285714286,0,0.0,73,10.428571428571429,0.6591760299625468,0.496,0.5555555555555556,4.25077399380805,8.591760299625468,0.8571428571428571,36.0,35.333333333333336,0.6666666666666666,186.0,324.6666666666667,510.6666666666667,2.0,3.6666666666666665,4.333333333333333,9.333333333333334,1.3333333333333333,36.2,26.2,10.0,198.8,316.2,515.0,3.2,3.8,4.0,8.8,1.2,0.6666666666666666,0.8,True,False,5,4,0.8,192,38.4,142,28.4,975,195.0,234,46.8,1739,347.8,207,41.4,134,26.8,2714,542.8,143,28.6,9,1.8,15,3.0,38,7.6,87,17.4,5,1.0,9,1.8,20,4.0,182,36.4,9182,1836.4,6,1.2,2,0.4,4,0.8,17.0,3.4,21,4.2,29,5.8,42.0,8.4,0,0.0,50,10.0,0.6473429951690821,0.4367816091954023,0.5555555555555556,4.166666666666667,8.400966183574878,2,2,1.0,68,34.0,45,22.5,398,199.0,89,44.5,555,277.5,60,30.0,42,21.0,953,476.5,41,20.5,3,1.5,5,2.5,24,12.0,38,19.0,0,0.0,0,0.0,8,4.0,53,26.5,3577,1788.5,1,0.5,0,0.0,1,0.5,4.0,2.0,5,2.5,6,3.0,16.0,8.0,0,0.0,23,11.5,0.7,0.631578947368421,,4.47191011235955,9.25
1599,401112506,2019,11,regular,Wake Forest,ACC,away,17,0,12.0,0.0,2.0,2,,,,5.0,,,,2,,2.0,23:51,2,0,2,6-30,2.2,29,63,6.6,16-36,238,301,0-1,6-15,16,3.0,0,41,1,0,2019-11-09 20:30:00+00:00,True,Virginia Tech,Wake Forest,36,17,Virginia Tech,17,36,-19,0,16,36,0.4444444444444444,6,15,0.4,0,1,0.0,6,30,1431,8,7,304,38.0,197,24.625,1496,187.0,369,46.125,2589,323.625,309,38.625,203,25.375,4085,510.625,211,26.375,14,1.75,23,2.875,72,9.0,144,18.0,5,0.625,9,1.125,29,3.625,249,31.125,14926,1865.75,7,0.875,2,0.25,5,0.625,23.0,2.875,31,3.875,46,5.75,64.0,8.0,0,0.0,107,13.375,0.656957928802589,0.5,0.5555555555555556,4.05420054200542,8.37864077669903,0.875,41.666666666666664,30.666666666666668,11.0,161.33333333333334,342.0,503.3333333333333,2.6666666666666665,4.333333333333333,7.666666666666667,8.666666666666666,1.0,40.2,24.6,15.6,179.0,332.4,511.4,2.4,4.0,5.2,8.4,1.0,0.6666666666666666,0.8,False,True,6,5,0.8333333333333334,236,39.333333333333336,152,25.333333333333332,1098,183.0,280,46.666666666666664,2034,339.0,249,41.5,161,26.833333333333332,3132,522.0,170,28.333333333333332,11,1.8333333333333333,18,3.0,48,8.0,106,17.666666666666668,5,0.8333333333333334,9,1.5,21,3.5,196,32.666666666666664,11349,1891.5,6,1.0,2,0.3333333333333333,4,0.6666666666666666,19.0,3.1666666666666665,26,4.333333333333333,40,6.666666666666667,48.0,8.0,0,0.0,84,14.0,0.6465863453815262,0.4528301886792453,0.5555555555555556,3.9214285714285713,8.168674698795181,2,2,1.0,68,34.0,45,22.5,398,199.0,89,44.5,555,277.5,60,30.0,42,21.0,953,476.5,41,20.5,3,1.5,5,2.5,24,12.0,38,19.0,0,0.0,0,0.0,8,4.0,53,26.5,3577,1788.5,1,0.5,0,0.0,1,0.5,4.0,2.0,5,2.5,6,3.0,16.0,8.0,0,0.0,23,11.5,0.7,0.631578947368421,,4.47191011235955,9.25
1600,401112508,2019,12,regular,Wake Forest,ACC,away,3,0,,,,0,33.0,0.0,2.0,3.0,0.0,0.0,1.0,0,,3.0,27:27,2,0,2,3-25,1.7,37,64,2.9,6-14,41,105,0-1,2-13,5,8.0,0,52,0,0,2019-11-16 20:30:00+00:00,True,Clemson,Wake Forest,52,3,Clemson,3,52,-49,0,6,14,0.42857142857142855,2,13,0.15384615384615385,0,1,0.0,3,25,1647,9,7,321,35.666666666666664,233,25.88888888888889,1559,173.22222222222223,398,44.22222222222222,2827,314.1111111111111,345,38.333333333333336,219,24.333333333333332,4386,487.3333333333333,227,25.22222222222222,14,1.5555555555555556,25,2.7777777777777777,78,8.666666666666666,159,17.666666666666668,5,0.5555555555555556,10,1.1111111111111112,35,3.888888888888889,279,31.0,16357,1817.4444444444443,9,1.0,2,0.2222222222222222,7,0.7777777777777778,25.0,2.7777777777777777,32,3.5555555555555554,46,5.111111111111111,67.0,7.444444444444445,0,0.0,88,9.777777777777779,0.6347826086956522,0.49056603773584906,0.5,3.9170854271356785,8.194202898550724,0.7777777777777778,27.666666666666668,22.0,5.666666666666667,100.66666666666667,280.3333333333333,381.0,2.6666666666666665,4.0,7.0,5.666666666666667,0.6666666666666666,33.8,30.4,3.4,148.8,301.4,450.2,2.0,3.4,4.8,7.4,1.2,0.6666666666666666,0.6,False,True,6,5,0.8333333333333334,236,39.333333333333336,152,25.333333333333332,1098,183.0,280,46.666666666666664,2034,339.0,249,41.5,161,26.833333333333332,3132,522.0,170,28.333333333333332,11,1.8333333333333333,18,3.0,48,8.0,106,17.666666666666668,5,0.8333333333333334,9,1.5,21,3.5,196,32.666666666666664,11349,1891.5,6,1.0,2,0.3333333333333333,4,0.6666666666666666,19.0,3.1666666666666665,26,4.333333333333333,40,6.666666666666667,48.0,8.0,0,0.0,84,14.0,0.6465863453815262,0.4528301886792453,0.5555555555555556,3.9214285714285713,8.168674698795181,3,2,0.6666666666666666,85,28.333333333333332,81,27.0,461,153.66666666666666,118,39.333333333333336,793,264.3333333333333,96,32.0,58,19.333333333333332,1254,418.0,57,19.0,3,1.0,7,2.3333333333333335,30,10.0,53,17.666666666666668,0,0.0,1,0.3333333333333333,14,4.666666666666667,83,27.666666666666668,5008,1669.3333333333333,3,1.0,0,0.0,3,1.0,6.0,2.0,6,2.0,6,2.0,19.0,6.333333333333333,0,0.0,4,1.3333333333333333,0.6041666666666666,0.5660377358490566,0.0,3.906779661016949,8.260416666666666
